gencodeId	geneSymbol	medianTPM	release	tissueId
ENSG00000162747.5	FCGR3B	0.5704	v7	Brain_Frontal_Cortex_BA9
ENSG00000162747.5	FCGR3B	0.4911	v7	Brain_Hippocampus
ENSG00000162747.5	FCGR3B	0.5805	v7	Brain_Hypothalamus
ENSG00000162747.5	FCGR3B	0.3914	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000162747.5	FCGR3B	0.49655	v7	Brain_Putamen_basal_ganglia
ENSG00000162747.5	FCGR3B	0.851	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000162747.5	FCGR3B	0.84015	v7	Brain_Substantia_nigra
ENSG00000162747.5	FCGR3B	0.7415	v7	Breast_Mammary_Tissue
ENSG00000162747.5	FCGR3B	0.1753	v7	Cells_EBV-transformed_lymphocytes
ENSG00000162747.5	FCGR3B	1.6909999999999998E-2	v7	Cells_Transformed_fibroblasts
ENSG00000162747.5	FCGR3B	0.6258	v7	Cervix_Ectocervix
ENSG00000162747.5	FCGR3B	0.5465	v7	Cervix_Endocervix
ENSG00000162747.5	FCGR3B	2.8300000000000003E-1	v7	Colon_Sigmoid
ENSG00000162747.5	FCGR3B	0.3059	v7	Colon_Transverse
ENSG00000162747.5	FCGR3B	0.27315	v7	Esophagus_Gastroesophageal_Junction
ENSG00000162747.5	FCGR3B	0.4219	v7	Esophagus_Mucosa
ENSG00000162747.5	FCGR3B	0.36185	v7	Esophagus_Muscularis
ENSG00000162747.5	FCGR3B	0.4392	v7	Fallopian_Tube
ENSG00000162747.5	FCGR3B	0.9736	v7	Heart_Atrial_Appendage
ENSG00000162747.5	FCGR3B	0.8466	v7	Heart_Left_Ventricle
ENSG00000162747.5	FCGR3B	0.8703	v7	Kidney_Cortex
ENSG00000162747.5	FCGR3B	1.903	v7	Liver
ENSG00000162747.5	FCGR3B	20.59	v7	Lung
ENSG00000162747.5	FCGR3B	0.4927	v7	Minor_Salivary_Gland
ENSG00000162747.5	FCGR3B	0.2802	v7	Muscle_Skeletal
ENSG00000162747.5	FCGR3B	0.3628	v7	Nerve_Tibial
ENSG00000162747.5	FCGR3B	0.2577	v7	Ovary
ENSG00000162747.5	FCGR3B	0.1379	v7	Pancreas
ENSG00000162747.5	FCGR3B	0.6271	v7	Pituitary
ENSG00000162747.5	FCGR3B	0.6237	v7	Prostate
ENSG00000162747.5	FCGR3B	1.2790000000000001	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000162747.5	FCGR3B	1.4909999999999999	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000162747.5	FCGR3B	0.5168	v7	Small_Intestine_Terminal_Ileum
ENSG00000162747.5	FCGR3B	90.445	v7	Spleen
ENSG00000162747.5	FCGR3B	0.4766	v7	Stomach
ENSG00000162747.5	FCGR3B	0.213	v7	Testis
ENSG00000162747.5	FCGR3B	0.9594	v7	Thyroid
ENSG00000162747.5	FCGR3B	0.7452	v7	Uterus
ENSG00000162747.5	FCGR3B	0.8009	v7	Vagina
ENSG00000162747.5	FCGR3B	964.4	v7	Whole_Blood
ENSG00000163191.5	S100A11	691.95	v7	Adipose_Subcutaneous
ENSG00000163191.5	S100A11	651.1	v7	Adipose_Visceral_Omentum
ENSG00000163191.5	S100A11	183.85	v7	Adrenal_Gland
ENSG00000163191.5	S100A11	1044.0	v7	Artery_Aorta
ENSG00000163191.5	S100A11	973.3	v7	Artery_Coronary
ENSG00000163191.5	S100A11	662.1	v7	Artery_Tibial
ENSG00000163191.5	S100A11	1100.0	v7	Bladder
ENSG00000163191.5	S100A11	29.485	v7	Brain_Amygdala
ENSG00000163191.5	S100A11	19.7	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000163191.5	S100A11	26.52	v7	Brain_Caudate_basal_ganglia
ENSG00000163191.5	S100A11	14.49	v7	Brain_Cerebellar_Hemisphere
ENSG00000163191.5	S100A11	13.03	v7	Brain_Cerebellum
ENSG00000163191.5	S100A11	16.745	v7	Brain_Cortex
ENSG00000163191.5	S100A11	18.78	v7	Brain_Frontal_Cortex_BA9
ENSG00000163191.5	S100A11	35.99	v7	Brain_Hippocampus
ENSG00000163191.5	S100A11	38.74	v7	Brain_Hypothalamus
ENSG00000163191.5	S100A11	22.25	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000163191.5	S100A11	23.685	v7	Brain_Putamen_basal_ganglia
ENSG00000163191.5	S100A11	109.7	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000163191.5	S100A11	54.175	v7	Brain_Substantia_nigra
ENSG00000163191.5	S100A11	626.9	v7	Breast_Mammary_Tissue
ENSG00000163191.5	S100A11	100.235	v7	Cells_EBV-transformed_lymphocytes
ENSG00000163191.5	S100A11	1618.0	v7	Cells_Transformed_fibroblasts
ENSG00000163191.5	S100A11	572.3	v7	Cervix_Ectocervix
ENSG00000163191.5	S100A11	724.7	v7	Cervix_Endocervix
ENSG00000163191.5	S100A11	314.2	v7	Colon_Sigmoid
ENSG00000163191.5	S100A11	237.65	v7	Colon_Transverse
ENSG00000163191.5	S100A11	266.4	v7	Esophagus_Gastroesophageal_Junction
ENSG00000163191.5	S100A11	4411.0	v7	Esophagus_Mucosa
ENSG00000163191.5	S100A11	239.05	v7	Esophagus_Muscularis
ENSG00000163191.5	S100A11	489.5	v7	Fallopian_Tube
ENSG00000163191.5	S100A11	186.9	v7	Heart_Atrial_Appendage
ENSG00000163191.5	S100A11	78.52	v7	Heart_Left_Ventricle
ENSG00000163191.5	S100A11	407.8	v7	Kidney_Cortex
ENSG00000163191.5	S100A11	37.93	v7	Liver
ENSG00000163191.5	S100A11	1026.0	v7	Lung
ENSG00000163191.5	S100A11	1023.0	v7	Minor_Salivary_Gland
ENSG00000163191.5	S100A11	35.345	v7	Muscle_Skeletal
ENSG00000163191.5	S100A11	527.6	v7	Nerve_Tibial
ENSG00000163191.5	S100A11	185.5	v7	Ovary
ENSG00000163191.5	S100A11	94.0	v7	Pancreas
ENSG00000163191.5	S100A11	242.9	v7	Pituitary
ENSG00000163191.5	S100A11	604.4	v7	Prostate
ENSG00000163191.5	S100A11	856.9	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000163191.5	S100A11	769.9	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000163191.5	S100A11	227.7	v7	Small_Intestine_Terminal_Ileum
ENSG00000163191.5	S100A11	750.2	v7	Spleen
ENSG00000163191.5	S100A11	354.0	v7	Stomach
ENSG00000163191.5	S100A11	139.8	v7	Testis
ENSG00000163191.5	S100A11	436.85	v7	Thyroid
ENSG00000163191.5	S100A11	402.3	v7	Uterus
ENSG00000163191.5	S100A11	2156.0	v7	Vagina
ENSG00000163191.5	S100A11	3203.0	v7	Whole_Blood
ENSG00000163220.10	S100A9	171.4	v7	Adipose_Subcutaneous
ENSG00000163220.10	S100A9	465.3	v7	Adipose_Visceral_Omentum
ENSG00000163220.10	S100A9	111.95	v7	Adrenal_Gland
ENSG00000163220.10	S100A9	157.3	v7	Artery_Aorta
ENSG00000163220.10	S100A9	195.3	v7	Artery_Coronary
ENSG00000163220.10	S100A9	45.11	v7	Artery_Tibial
ENSG00000163220.10	S100A9	144.8	v7	Bladder
ENSG00000163220.10	S100A9	19.655	v7	Brain_Amygdala
ENSG00000163220.10	S100A9	17.9	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000163220.10	S100A9	19.57	v7	Brain_Caudate_basal_ganglia
ENSG00000163220.10	S100A9	14.18	v7	Brain_Cerebellar_Hemisphere
ENSG00000163220.10	S100A9	14.46	v7	Brain_Cerebellum
ENSG00000163220.10	S100A9	22.78	v7	Brain_Cortex
ENSG00000163220.10	S100A9	20.3	v7	Brain_Frontal_Cortex_BA9
ENSG00000163220.10	S100A9	17.64	v7	Brain_Hippocampus
ENSG00000163220.10	S100A9	23.15	v7	Brain_Hypothalamus
ENSG00000163220.10	S100A9	14.43	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000163220.10	S100A9	17.88	v7	Brain_Putamen_basal_ganglia
ENSG00000163220.10	S100A9	27.5	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000163220.10	S100A9	23.785	v7	Brain_Substantia_nigra
ENSG00000163220.10	S100A9	175.5	v7	Breast_Mammary_Tissue
ENSG00000163220.10	S100A9	12.105	v7	Cells_EBV-transformed_lymphocytes
ENSG00000163220.10	S100A9	8.339	v7	Cells_Transformed_fibroblasts
ENSG00000163220.10	S100A9	150.8	v7	Cervix_Ectocervix
ENSG00000163220.10	S100A9	94.46	v7	Cervix_Endocervix
ENSG00000163220.10	S100A9	66.2	v7	Colon_Sigmoid
ENSG00000163220.10	S100A9	55.345	v7	Colon_Transverse
ENSG00000163220.10	S100A9	90.98	v7	Esophagus_Gastroesophageal_Junction
ENSG00000163220.10	S100A9	34070.0	v7	Esophagus_Mucosa
ENSG00000163220.10	S100A9	120.65	v7	Esophagus_Muscularis
ENSG00000163220.10	S100A9	221.9	v7	Fallopian_Tube
ENSG00000163220.10	S100A9	100.7	v7	Heart_Atrial_Appendage
ENSG00000163220.10	S100A9	56.51	v7	Heart_Left_Ventricle
ENSG00000163220.10	S100A9	74.9	v7	Kidney_Cortex
ENSG00000163220.10	S100A9	91.88	v7	Liver
ENSG00000163220.10	S100A9	1690.0	v7	Lung
ENSG00000163220.10	S100A9	708.3	v7	Minor_Salivary_Gland
ENSG00000163220.10	S100A9	32.115	v7	Muscle_Skeletal
ENSG00000163220.10	S100A9	53.315	v7	Nerve_Tibial
ENSG00000163220.10	S100A9	42.42	v7	Ovary
ENSG00000163220.10	S100A9	19.0	v7	Pancreas
ENSG00000163220.10	S100A9	41.63	v7	Pituitary
ENSG00000163220.10	S100A9	62.205	v7	Prostate
ENSG00000163220.10	S100A9	102.6	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000163220.10	S100A9	60.89	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000163220.10	S100A9	66.63	v7	Small_Intestine_Terminal_Ileum
ENSG00000163220.10	S100A9	5788.5	v7	Spleen
ENSG00000163220.10	S100A9	55.81	v7	Stomach
ENSG00000163220.10	S100A9	16.42	v7	Testis
ENSG00000163220.10	S100A9	95.655	v7	Thyroid
ENSG00000163220.10	S100A9	64.43	v7	Uterus
ENSG00000163220.10	S100A9	16170.0	v7	Vagina
ENSG00000163220.10	S100A9	28220.0	v7	Whole_Blood
ENSG00000163221.7	S100A12	4.8660000000000005	v7	Adipose_Subcutaneous
ENSG00000163221.7	S100A12	16.01	v7	Adipose_Visceral_Omentum
ENSG00000163221.7	S100A12	1.0285	v7	Adrenal_Gland
ENSG00000163221.7	S100A12	3.865	v7	Artery_Aorta
ENSG00000163221.7	S100A12	3.227	v7	Artery_Coronary
ENSG00000163221.7	S100A12	1.456	v7	Artery_Tibial
ENSG00000163221.7	S100A12	2.463	v7	Bladder
ENSG00000163221.7	S100A12	1.7280000000000002	v7	Brain_Amygdala
ENSG00000163221.7	S100A12	1.262	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000163221.7	S100A12	1.3719999999999999	v7	Brain_Caudate_basal_ganglia
ENSG00000163221.7	S100A12	0.77625	v7	Brain_Cerebellar_Hemisphere
ENSG00000163221.7	S100A12	0.9097	v7	Brain_Cerebellum
ENSG00000163221.7	S100A12	1.1515	v7	Brain_Cortex
ENSG00000163221.7	S100A12	1.196	v7	Brain_Frontal_Cortex_BA9
ENSG00000163221.7	S100A12	1.357	v7	Brain_Hippocampus
ENSG00000163221.7	S100A12	1.611	v7	Brain_Hypothalamus
ENSG00000163221.7	S100A12	1.011	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000163221.7	S100A12	1.1995	v7	Brain_Putamen_basal_ganglia
ENSG00000163221.7	S100A12	2.126	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000163221.7	S100A12	1.929	v7	Brain_Substantia_nigra
ENSG00000163221.7	S100A12	3.823	v7	Breast_Mammary_Tissue
ENSG00000163221.7	S100A12	0.4249	v7	Cells_EBV-transformed_lymphocytes
ENSG00000163221.7	S100A12	0.1522	v7	Cells_Transformed_fibroblasts
ENSG00000163221.7	S100A12	5.3685	v7	Cervix_Ectocervix
ENSG00000163221.7	S100A12	2.136	v7	Cervix_Endocervix
ENSG00000163221.7	S100A12	1.232	v7	Colon_Sigmoid
ENSG00000163221.7	S100A12	1.245	v7	Colon_Transverse
ENSG00000163221.7	S100A12	1.399	v7	Esophagus_Gastroesophageal_Junction
ENSG00000163221.7	S100A12	46.26	v7	Esophagus_Mucosa
ENSG00000163221.7	S100A12	1.641	v7	Esophagus_Muscularis
ENSG00000163221.7	S100A12	8.777000000000001	v7	Fallopian_Tube
ENSG00000163221.7	S100A12	3.773	v7	Heart_Atrial_Appendage
ENSG00000163221.7	S100A12	3.0980000000000003	v7	Heart_Left_Ventricle
ENSG00000163221.7	S100A12	3.016	v7	Kidney_Cortex
ENSG00000163221.7	S100A12	5.955	v7	Liver
ENSG00000163221.7	S100A12	110.3	v7	Lung
ENSG00000163221.7	S100A12	2.636	v7	Minor_Salivary_Gland
ENSG00000163221.7	S100A12	1.215	v7	Muscle_Skeletal
ENSG00000163221.7	S100A12	1.2009999999999998	v7	Nerve_Tibial
ENSG00000163221.7	S100A12	1.146	v7	Ovary
ENSG00000163221.7	S100A12	0.7287	v7	Pancreas
ENSG00000163221.7	S100A12	2.291	v7	Pituitary
ENSG00000163221.7	S100A12	2.0295	v7	Prostate
ENSG00000163221.7	S100A12	0.4997	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000163221.7	S100A12	0.6012	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000163221.7	S100A12	1.204	v7	Small_Intestine_Terminal_Ileum
ENSG00000163221.7	S100A12	419.95	v7	Spleen
ENSG00000163221.7	S100A12	2.112	v7	Stomach
ENSG00000163221.7	S100A12	0.682	v7	Testis
ENSG00000163221.7	S100A12	4.466	v7	Thyroid
ENSG00000163221.7	S100A12	2.878	v7	Uterus
ENSG00000163221.7	S100A12	32.79	v7	Vagina
ENSG00000163221.7	S100A12	1801.0	v7	Whole_Blood
ENSG00000163464.7	CXCR1	0.86335	v7	Adipose_Subcutaneous
ENSG00000163464.7	CXCR1	2.3	v7	Adipose_Visceral_Omentum
ENSG00000163464.7	CXCR1	0.1325	v7	Adrenal_Gland
ENSG00000163464.7	CXCR1	0.5261	v7	Artery_Aorta
ENSG00000163464.7	CXCR1	0.4134	v7	Artery_Coronary
ENSG00000163464.7	CXCR1	0.265	v7	Artery_Tibial
ENSG00000163464.7	CXCR1	0.2217	v7	Bladder
ENSG00000163464.7	CXCR1	0.2152	v7	Brain_Amygdala
ENSG00000163464.7	CXCR1	0.1755	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000163464.7	CXCR1	0.25765	v7	Brain_Caudate_basal_ganglia
ENSG00000163464.7	CXCR1	0.1396	v7	Brain_Cerebellar_Hemisphere
ENSG00000163464.7	CXCR1	1.3699999999999998E-1	v7	Brain_Cerebellum
ENSG00000163464.7	CXCR1	0.20035	v7	Brain_Cortex
ENSG00000163464.7	CXCR1	0.2541	v7	Brain_Frontal_Cortex_BA9
ENSG00000163464.7	CXCR1	0.2124	v7	Brain_Hippocampus
ENSG00000163464.7	CXCR1	0.2663	v7	Brain_Hypothalamus
ENSG00000163464.7	CXCR1	0.1881	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000163464.7	CXCR1	0.23175	v7	Brain_Putamen_basal_ganglia
ENSG00000163464.7	CXCR1	0.3136	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000163464.7	CXCR1	0.31855	v7	Brain_Substantia_nigra
ENSG00000163464.7	CXCR1	0.5118	v7	Breast_Mammary_Tissue
ENSG00000163464.7	CXCR1	0.1319	v7	Cells_EBV-transformed_lymphocytes
ENSG00000163464.7	CXCR1	0.02505	v7	Cells_Transformed_fibroblasts
ENSG00000163464.7	CXCR1	0.4766	v7	Cervix_Ectocervix
ENSG00000163464.7	CXCR1	0.2272	v7	Cervix_Endocervix
ENSG00000163464.7	CXCR1	0.1313	v7	Colon_Sigmoid
ENSG00000163464.7	CXCR1	0.1918	v7	Colon_Transverse
ENSG00000163464.7	CXCR1	0.18935	v7	Esophagus_Gastroesophageal_Junction
ENSG00000163464.7	CXCR1	0.5007	v7	Esophagus_Mucosa
ENSG00000163464.7	CXCR1	0.2116	v7	Esophagus_Muscularis
ENSG00000163464.7	CXCR1	0.413	v7	Fallopian_Tube
ENSG00000163464.7	CXCR1	0.6004	v7	Heart_Atrial_Appendage
ENSG00000163464.7	CXCR1	0.5808	v7	Heart_Left_Ventricle
ENSG00000163464.7	CXCR1	0.4527	v7	Kidney_Cortex
ENSG00000163464.7	CXCR1	1.025	v7	Liver
ENSG00000163464.7	CXCR1	14.4	v7	Lung
ENSG00000163464.7	CXCR1	0.369	v7	Minor_Salivary_Gland
ENSG00000163464.7	CXCR1	0.2245	v7	Muscle_Skeletal
ENSG00000163464.7	CXCR1	0.56125	v7	Nerve_Tibial
ENSG00000163464.7	CXCR1	0.1861	v7	Ovary
ENSG00000163464.7	CXCR1	0.1004	v7	Pancreas
ENSG00000163464.7	CXCR1	0.2863	v7	Pituitary
ENSG00000163464.7	CXCR1	0.37385	v7	Prostate
ENSG00000163464.7	CXCR1	0.2043	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000163464.7	CXCR1	0.1986	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000163464.7	CXCR1	0.2865	v7	Small_Intestine_Terminal_Ileum
ENSG00000163464.7	CXCR1	65.75	v7	Spleen
ENSG00000163464.7	CXCR1	0.3234	v7	Stomach
ENSG00000163464.7	CXCR1	0.309	v7	Testis
ENSG00000163464.7	CXCR1	0.58685	v7	Thyroid
ENSG00000163464.7	CXCR1	0.4358	v7	Uterus
ENSG00000163464.7	CXCR1	0.5945	v7	Vagina
ENSG00000163464.7	CXCR1	818.4	v7	Whole_Blood
ENSG00000163563.7	MNDA	10.315	v7	Adipose_Subcutaneous
ENSG00000163563.7	MNDA	9.413	v7	Adipose_Visceral_Omentum
ENSG00000163563.7	MNDA	9.416	v7	Adrenal_Gland
ENSG00000163563.7	MNDA	6.2860000000000005	v7	Artery_Aorta
ENSG00000163563.7	MNDA	7.978	v7	Artery_Coronary
ENSG00000163563.7	MNDA	8.365	v7	Artery_Tibial
ENSG00000163563.7	MNDA	2.386	v7	Bladder
ENSG00000163563.7	MNDA	2.653	v7	Brain_Amygdala
ENSG00000163563.7	MNDA	1.851	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000163563.7	MNDA	2.6355	v7	Brain_Caudate_basal_ganglia
ENSG00000163563.7	MNDA	1.0325	v7	Brain_Cerebellar_Hemisphere
ENSG00000163563.7	MNDA	0.8516	v7	Brain_Cerebellum
ENSG00000163563.7	MNDA	1.767	v7	Brain_Cortex
ENSG00000163563.7	MNDA	1.827	v7	Brain_Frontal_Cortex_BA9
ENSG00000163563.7	MNDA	2.505	v7	Brain_Hippocampus
ENSG00000163563.7	MNDA	2.96	v7	Brain_Hypothalamus
ENSG00000163563.7	MNDA	2.1430000000000002	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000163563.7	MNDA	2.525	v7	Brain_Putamen_basal_ganglia
ENSG00000163563.7	MNDA	6.417999999999999	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000163563.7	MNDA	4.4845	v7	Brain_Substantia_nigra
ENSG00000163563.7	MNDA	4.6005	v7	Breast_Mammary_Tissue
ENSG00000163563.7	MNDA	63.12	v7	Cells_EBV-transformed_lymphocytes
ENSG00000163563.7	MNDA	0.04394	v7	Cells_Transformed_fibroblasts
ENSG00000163563.7	MNDA	2.0415	v7	Cervix_Ectocervix
ENSG00000163563.7	MNDA	2.505	v7	Cervix_Endocervix
ENSG00000163563.7	MNDA	2.424	v7	Colon_Sigmoid
ENSG00000163563.7	MNDA	2.5269999999999997	v7	Colon_Transverse
ENSG00000163563.7	MNDA	2.131	v7	Esophagus_Gastroesophageal_Junction
ENSG00000163563.7	MNDA	1.8880000000000001	v7	Esophagus_Mucosa
ENSG00000163563.7	MNDA	2.3495	v7	Esophagus_Muscularis
ENSG00000163563.7	MNDA	3.263	v7	Fallopian_Tube
ENSG00000163563.7	MNDA	1.9340000000000002	v7	Heart_Atrial_Appendage
ENSG00000163563.7	MNDA	1.1909999999999998	v7	Heart_Left_Ventricle
ENSG00000163563.7	MNDA	1.986	v7	Kidney_Cortex
ENSG00000163563.7	MNDA	2.748	v7	Liver
ENSG00000163563.7	MNDA	44.47	v7	Lung
ENSG00000163563.7	MNDA	4.083	v7	Minor_Salivary_Gland
ENSG00000163563.7	MNDA	0.96515	v7	Muscle_Skeletal
ENSG00000163563.7	MNDA	7.191	v7	Nerve_Tibial
ENSG00000163563.7	MNDA	1.605	v7	Ovary
ENSG00000163563.7	MNDA	0.93895	v7	Pancreas
ENSG00000163563.7	MNDA	1.547	v7	Pituitary
ENSG00000163563.7	MNDA	2.6239999999999997	v7	Prostate
ENSG00000163563.7	MNDA	1.742	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000163563.7	MNDA	2.2230000000000003	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000163563.7	MNDA	4.697	v7	Small_Intestine_Terminal_Ileum
ENSG00000163563.7	MNDA	110.05	v7	Spleen
ENSG00000163563.7	MNDA	1.7445	v7	Stomach
ENSG00000163563.7	MNDA	7.718999999999999	v7	Testis
ENSG00000163563.7	MNDA	3.3075	v7	Thyroid
ENSG00000163563.7	MNDA	2.717	v7	Uterus
ENSG00000163563.7	MNDA	2.465	v7	Vagina
ENSG00000163563.7	MNDA	725.7	v7	Whole_Blood
ENSG00000166710.13	B2M	1774.5	v7	Adipose_Subcutaneous
ENSG00000166710.13	B2M	1567.0	v7	Adipose_Visceral_Omentum
ENSG00000166710.13	B2M	1004.0	v7	Adrenal_Gland
ENSG00000166710.13	B2M	1321.0	v7	Artery_Aorta
ENSG00000166710.13	B2M	1438.0	v7	Artery_Coronary
ENSG00000166710.13	B2M	1226.0	v7	Artery_Tibial
ENSG00000166710.13	B2M	765.5	v7	Bladder
ENSG00000166710.13	B2M	203.55	v7	Brain_Amygdala
ENSG00000166710.13	B2M	158.9	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000166710.13	B2M	218.1	v7	Brain_Caudate_basal_ganglia
ENSG00000166710.13	B2M	138.95	v7	Brain_Cerebellar_Hemisphere
ENSG00000166710.13	B2M	134.4	v7	Brain_Cerebellum
ENSG00000166710.13	B2M	139.65	v7	Brain_Cortex
ENSG00000166710.13	B2M	161.9	v7	Brain_Frontal_Cortex_BA9
ENSG00000166710.13	B2M	249.0	v7	Brain_Hippocampus
ENSG00000166710.13	B2M	278.2	v7	Brain_Hypothalamus
ENSG00000166710.13	B2M	185.8	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000166710.13	B2M	213.05	v7	Brain_Putamen_basal_ganglia
ENSG00000166710.13	B2M	675.1	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000166710.13	B2M	369.5	v7	Brain_Substantia_nigra
ENSG00000166710.13	B2M	1425.0	v7	Breast_Mammary_Tissue
ENSG00000166710.13	B2M	3886.0	v7	Cells_EBV-transformed_lymphocytes
ENSG00000166710.13	B2M	1045.0	v7	Cells_Transformed_fibroblasts
ENSG00000166710.13	B2M	1162.5	v7	Cervix_Ectocervix
ENSG00000166710.13	B2M	1245.0	v7	Cervix_Endocervix
ENSG00000166710.13	B2M	801.9	v7	Colon_Sigmoid
ENSG00000166710.13	B2M	1205.0	v7	Colon_Transverse
ENSG00000166710.13	B2M	695.15	v7	Esophagus_Gastroesophageal_Junction
ENSG00000166710.13	B2M	531.2	v7	Esophagus_Mucosa
ENSG00000166710.13	B2M	631.8	v7	Esophagus_Muscularis
ENSG00000166710.13	B2M	1116.0	v7	Fallopian_Tube
ENSG00000166710.13	B2M	499.7	v7	Heart_Atrial_Appendage
ENSG00000166710.13	B2M	290.3	v7	Heart_Left_Ventricle
ENSG00000166710.13	B2M	623.3	v7	Kidney_Cortex
ENSG00000166710.13	B2M	579.1	v7	Liver
ENSG00000166710.13	B2M	2777.0	v7	Lung
ENSG00000166710.13	B2M	843.9	v7	Minor_Salivary_Gland
ENSG00000166710.13	B2M	194.7	v7	Muscle_Skeletal
ENSG00000166710.13	B2M	1227.5	v7	Nerve_Tibial
ENSG00000166710.13	B2M	775.1	v7	Ovary
ENSG00000166710.13	B2M	185.55	v7	Pancreas
ENSG00000166710.13	B2M	614.5	v7	Pituitary
ENSG00000166710.13	B2M	1049.0	v7	Prostate
ENSG00000166710.13	B2M	1084.0	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000166710.13	B2M	1023.0	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000166710.13	B2M	1990.0	v7	Small_Intestine_Terminal_Ileum
ENSG00000166710.13	B2M	3153.5	v7	Spleen
ENSG00000166710.13	B2M	653.6	v7	Stomach
ENSG00000166710.13	B2M	135.8	v7	Testis
ENSG00000166710.13	B2M	1355.5	v7	Thyroid
ENSG00000166710.13	B2M	1262.0	v7	Uterus
ENSG00000166710.13	B2M	1110.0	v7	Vagina
ENSG00000166710.13	B2M	2615.0	v7	Whole_Blood
ENSG00000167658.11	EEF2	1458.0	v7	Adipose_Subcutaneous
ENSG00000167658.11	EEF2	1364.0	v7	Adipose_Visceral_Omentum
ENSG00000167658.11	EEF2	1128.5	v7	Adrenal_Gland
ENSG00000167658.11	EEF2	1280.0	v7	Artery_Aorta
ENSG00000167658.11	EEF2	1251.0	v7	Artery_Coronary
ENSG00000167658.11	EEF2	1417.0	v7	Artery_Tibial
ENSG00000167658.11	EEF2	1856.0	v7	Bladder
ENSG00000167658.11	EEF2	511.25	v7	Brain_Amygdala
ENSG00000167658.11	EEF2	658.8	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000167658.11	EEF2	451.2	v7	Brain_Caudate_basal_ganglia
ENSG00000167658.11	EEF2	1110.5	v7	Brain_Cerebellar_Hemisphere
ENSG00000167658.11	EEF2	1019.0	v7	Brain_Cerebellum
ENSG00000167658.11	EEF2	824.25	v7	Brain_Cortex
ENSG00000167658.11	EEF2	790.9	v7	Brain_Frontal_Cortex_BA9
ENSG00000167658.11	EEF2	404.1	v7	Brain_Hippocampus
ENSG00000167658.11	EEF2	494.5	v7	Brain_Hypothalamus
ENSG00000167658.11	EEF2	546.0	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000167658.11	EEF2	397.95	v7	Brain_Putamen_basal_ganglia
ENSG00000167658.11	EEF2	641.6	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000167658.11	EEF2	461.0	v7	Brain_Substantia_nigra
ENSG00000167658.11	EEF2	1477.5	v7	Breast_Mammary_Tissue
ENSG00000167658.11	EEF2	2156.5	v7	Cells_EBV-transformed_lymphocytes
ENSG00000167658.11	EEF2	2907.0	v7	Cells_Transformed_fibroblasts
ENSG00000167658.11	EEF2	1722.5	v7	Cervix_Ectocervix
ENSG00000167658.11	EEF2	1834.0	v7	Cervix_Endocervix
ENSG00000167658.11	EEF2	1753.0	v7	Colon_Sigmoid
ENSG00000167658.11	EEF2	1030.5	v7	Colon_Transverse
ENSG00000167658.11	EEF2	1691.5	v7	Esophagus_Gastroesophageal_Junction
ENSG00000167658.11	EEF2	1232.0	v7	Esophagus_Mucosa
ENSG00000167658.11	EEF2	1666.5	v7	Esophagus_Muscularis
ENSG00000167658.11	EEF2	1360.0	v7	Fallopian_Tube
ENSG00000167658.11	EEF2	770.2	v7	Heart_Atrial_Appendage
ENSG00000167658.11	EEF2	655.7	v7	Heart_Left_Ventricle
ENSG00000167658.11	EEF2	679.2	v7	Kidney_Cortex
