sample_id	firecloud_id	cram_file	cram_file_md5	cram_file_size	cram_index	cram_file_aws	cram_index_aws
GTEX-1F48J-0003-SM-7J3AS	G87945_GTEX-1F48J-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F48J-0003/GTEX-1F48J-0003.cram	3820738075a7ef557300f7bb089e6620	39372276626	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F48J-0003/GTEX-1F48J-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F48J-0003-SM-7J3AS.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F48J-0003-SM-7J3AS.crai
GTEX-1F52S-0004-SM-7J3AY	G87945_GTEX-1F52S-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F52S-0004/GTEX-1F52S-0004.cram	52565c3b09ead7fb2fa32b8478a79b59	36236331034	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F52S-0004/GTEX-1F52S-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F52S-0004-SM-7J3AY.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F52S-0004-SM-7J3AY.crai
GTEX-1F5PK-0003-SM-7J3AQ	G87945_GTEX-1F5PK-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F5PK-0003/GTEX-1F5PK-0003.cram	bde70114dcaab5d4ed3f948558e746a2	36752647623	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F5PK-0003/GTEX-1F5PK-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F5PK-0003-SM-7J3AQ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F5PK-0003-SM-7J3AQ.crai
GTEX-1F5PL-0002-SM-7J3AU	G87945_GTEX-1F5PL-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F5PL-0002/GTEX-1F5PL-0002.cram	61827f43eec5aff44d196fc4452f6678	41497713491	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F5PL-0002/GTEX-1F5PL-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F5PL-0002-SM-7J3AU.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F5PL-0002-SM-7J3AU.crai
GTEX-1F6I4-0004-SM-7J3AG	G87945_GTEX-1F6I4-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F6I4-0004/GTEX-1F6I4-0004.cram	7342026fddd1a1e2eb426da3d70f2588	35967108492	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F6I4-0004/GTEX-1F6I4-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F6I4-0004-SM-7J3AG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F6I4-0004-SM-7J3AG.crai
GTEX-1F6IF-0004-SM-7J3AJ	G87945_GTEX-1F6IF-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F6IF-0004/GTEX-1F6IF-0004.cram	18cdec22d94b36a344fb670063d115d5	37820138541	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F6IF-0004/GTEX-1F6IF-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F6IF-0004-SM-7J3AJ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F6IF-0004-SM-7J3AJ.crai
GTEX-1F6RS-0004-SM-7J3AR	G87945_GTEX-1F6RS-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F6RS-0004/GTEX-1F6RS-0004.cram	2e5f948968dfeab98ed6a5fc0362b72b	42708946906	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F6RS-0004/GTEX-1F6RS-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F6RS-0004-SM-7J3AR.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F6RS-0004-SM-7J3AR.crai
GTEX-1F75A-0001-SM-7J3AT	G87945_GTEX-1F75A-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F75A-0001/GTEX-1F75A-0001.cram	c3854f8602e2ba9bc0d2704d68edfda1	42159271707	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F75A-0001/GTEX-1F75A-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F75A-0001-SM-7J3AT.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F75A-0001-SM-7J3AT.crai
GTEX-1F75B-0003-SM-7J3AW	G87945_GTEX-1F75B-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F75B-0003/GTEX-1F75B-0003.cram	26094112b3247144f4e5edb690fb72ce	40380001992	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F75B-0003/GTEX-1F75B-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F75B-0003-SM-7J3AW.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F75B-0003-SM-7J3AW.crai
GTEX-1F75W-0004-SM-7J3AH	G87945_GTEX-1F75W-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F75W-0004/GTEX-1F75W-0004.cram	08f22bbbd477ea65991609dd3ea2aa60	38586077952	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F75W-0004/GTEX-1F75W-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F75W-0004-SM-7J3AH.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F75W-0004-SM-7J3AH.crai
GTEX-1F7RK-0004-SM-7J3AF	G87945_GTEX-1F7RK-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F7RK-0004/GTEX-1F7RK-0004.cram	518f471b5573ea9bcc2d88e14c81fa0d	40776777653	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F7RK-0004/GTEX-1F7RK-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F7RK-0004-SM-7J3AF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F7RK-0004-SM-7J3AF.crai
GTEX-1F88F-0003-SM-7J3AI	G87945_GTEX-1F88F-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F88F-0003/GTEX-1F88F-0003.cram	5a1b49326f1b7d05d6edc14937c042e6	37095707812	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1F88F-0003/GTEX-1F88F-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F88F-0003-SM-7J3AI.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F88F-0003-SM-7J3AI.crai
GTEX-1FIGZ-0003-SM-7J3AX	G87945_GTEX-1FIGZ-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1FIGZ-0003/GTEX-1FIGZ-0003.cram	875300fcb94fe184e187ad30c5b99145	37902453016	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1FIGZ-0003/GTEX-1FIGZ-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1FIGZ-0003-SM-7J3AX.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1FIGZ-0003-SM-7J3AX.crai
GTEX-1GF9U-0004-SM-7J3A8	G87945_GTEX-1GF9U-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9U-0004/GTEX-1GF9U-0004.cram	915b7cc17e615f1ef25657e5a7e92efc	35127318309	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9U-0004/GTEX-1GF9U-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9U-0004-SM-7J3A8.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9U-0004-SM-7J3A8.crai
GTEX-1GF9V-0004-SM-7J3AE	G87945_GTEX-1GF9V-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9V-0004/GTEX-1GF9V-0004.cram	8eccf054ca50837b33dbe2cfe070fff6	38672192649	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9V-0004/GTEX-1GF9V-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9V-0004-SM-7J3AE.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9V-0004-SM-7J3AE.crai
GTEX-1GF9W-0004-SM-7J3AL	G87945_GTEX-1GF9W-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9W-0004/GTEX-1GF9W-0004.cram	8209de055d3b9463696b457079707a04	31988873523	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9W-0004/GTEX-1GF9W-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9W-0004-SM-7J3AL.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9W-0004-SM-7J3AL.crai
GTEX-1GF9X-0003-SM-7J3A6	G87945_GTEX-1GF9X-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9X-0003/GTEX-1GF9X-0003.cram	3342a2e48b8ba3631c3f48c4f6a334ab	34925577841	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GF9X-0003/GTEX-1GF9X-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9X-0003-SM-7J3A6.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GF9X-0003-SM-7J3A6.crai
GTEX-1GL5R-0002-SM-7J3A9	G87945_GTEX-1GL5R-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GL5R-0002/GTEX-1GL5R-0002.cram	6b1f086bebd9415bf880f2572eab5a85	33198870667	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GL5R-0002/GTEX-1GL5R-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GL5R-0002-SM-7J3A9.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GL5R-0002-SM-7J3A9.crai
GTEX-1GMR2-0003-SM-7J3B2	G87945_GTEX-1GMR2-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMR2-0003/GTEX-1GMR2-0003.cram	68ea002b337c515e374cd0b3110ea02a	38265108693	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMR2-0003/GTEX-1GMR2-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR2-0003-SM-7J3B2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR2-0003-SM-7J3B2.crai
GTEX-1GMR3-0001-SM-7J3AM	G87945_GTEX-1GMR3-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMR3-0001/GTEX-1GMR3-0001.cram	d33030de36b8a3cd519fbb1404e536d9	36403256810	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMR3-0001/GTEX-1GMR3-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR3-0001-SM-7J3AM.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR3-0001-SM-7J3AM.crai
GTEX-1GMR8-0003-SM-7J38N	G87945_GTEX-1GMR8-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMR8-0003/GTEX-1GMR8-0003.cram	1c1cd208003058f54e55a0e105bb0612	37258232398	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMR8-0003/GTEX-1GMR8-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR8-0003-SM-7J38N.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMR8-0003-SM-7J38N.crai
GTEX-1GMRU-0004-SM-7J38O	G87945_GTEX-1GMRU-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMRU-0004/GTEX-1GMRU-0004.cram	7f7f976de31217ebec1c7f0286c2cfec	34425557776	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GMRU-0004/GTEX-1GMRU-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMRU-0004-SM-7J38O.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GMRU-0004-SM-7J38O.crai
GTEX-1GN1U-0002-SM-7J3A7	G87945_GTEX-1GN1U-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN1U-0002/GTEX-1GN1U-0002.cram	1345a59b81d6f455c40e454b722a5cd5	37637777826	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN1U-0002/GTEX-1GN1U-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1U-0002-SM-7J3A7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1U-0002-SM-7J3A7.crai
GTEX-1GN1V-0002-SM-7J3B5	G87945_GTEX-1GN1V-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN1V-0002/GTEX-1GN1V-0002.cram	da3f6d8adf15c885ef72822b654adc8b	35276564093	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN1V-0002/GTEX-1GN1V-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1V-0002-SM-7J3B5.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1V-0002-SM-7J3B5.crai
GTEX-1GN1W-0001-SM-7J3B1	G87945_GTEX-1GN1W-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN1W-0001/GTEX-1GN1W-0001.cram	9d4267e8938588f2f709327d2ea8c4b2	37828265641	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN1W-0001/GTEX-1GN1W-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1W-0001-SM-7J3B1.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN1W-0001-SM-7J3B1.crai
GTEX-1GN2E-0003-SM-7J3AB	G87945_GTEX-1GN2E-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN2E-0003/GTEX-1GN2E-0003.cram	9bf8be8603e229bdcb44dbf94dbb63ce	33943461391	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN2E-0003/GTEX-1GN2E-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN2E-0003-SM-7J3AB.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN2E-0003-SM-7J3AB.crai
GTEX-1GN73-0002-SM-7J3AZ	G87945_GTEX-1GN73-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN73-0002/GTEX-1GN73-0002.cram	8275b69fb260ede4a4ed7b333e682b85	31397689435	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GN73-0002/GTEX-1GN73-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN73-0002-SM-7J3AZ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GN73-0002-SM-7J3AZ.crai
GTEX-1GTWX-0001-SM-7J3A5	G87945_GTEX-1GTWX-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GTWX-0001/GTEX-1GTWX-0001.cram	95674c0a787f1d1aa39fef32c044f981	37613965305	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GTWX-0001/GTEX-1GTWX-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GTWX-0001-SM-7J3A5.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GTWX-0001-SM-7J3A5.crai
GTEX-1GZ2Q-0002-SM-7J3AK	G87945_GTEX-1GZ2Q-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GZ2Q-0002/GTEX-1GZ2Q-0002.cram	59b42687cb52db3d5107786420ae2e2e	33969446606	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GZ2Q-0002/GTEX-1GZ2Q-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ2Q-0002-SM-7J3AK.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ2Q-0002-SM-7J3AK.crai
GTEX-1GZ4H-0001-SM-7J3B8	G87945_GTEX-1GZ4H-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GZ4H-0001/GTEX-1GZ4H-0001.cram	8014aeaced209a081ca0066bf54862c1	36723647123	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GZ4H-0001/GTEX-1GZ4H-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ4H-0001-SM-7J3B8.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZ4H-0001-SM-7J3B8.crai
GTEX-1GZHY-0001-SM-7J3AC	G87945_GTEX-1GZHY-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GZHY-0001/GTEX-1GZHY-0001.cram	53b6e3c3b4461b3b517de04ec9c2a4d5	36365345320	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G87945/GTEX-1GZHY-0001/GTEX-1GZHY-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZHY-0001-SM-7J3AC.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1GZHY-0001-SM-7J3AC.crai
GTEX-N7MS-0009-SM-5JK3E	G66919_GTEX-N7MS-0009	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-N7MS-0009/GTEX-N7MS-0009.cram	4e0c228f45a04555ffd6ecab4883afaa	71015388497	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-N7MS-0009/GTEX-N7MS-0009.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MS-0009-SM-5JK3E.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MS-0009-SM-5JK3E.crai
GTEX-N7MT-0009-SM-5JK4X	G66919_GTEX-N7MT-0009	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-N7MT-0009/GTEX-N7MT-0009.cram	a8b9e6caa9e60c9e660aae8a06b4bd3d	74108481104	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-N7MT-0009/GTEX-N7MT-0009.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MT-0009-SM-5JK4X.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-N7MT-0009-SM-5JK4X.crai
GTEX-NFK9-0004-SM-5JK4Y	G66919_GTEX-NFK9-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NFK9-0004/GTEX-NFK9-0004.cram	fd7617817964ce980480c0cf4029c162	75189555913	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NFK9-0004/GTEX-NFK9-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NFK9-0004-SM-5JK4Y.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NFK9-0004-SM-5JK4Y.crai
GTEX-NL3G-0010-SM-7DRPG	G80551_GTEX-NL3G-0010	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-NL3G-0010/GTEX-NL3G-0010.cram	7f2cab84713cfb8ecedd31f95f42fa89	32810217485	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-NL3G-0010/GTEX-NL3G-0010.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3G-0010-SM-7DRPG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3G-0010-SM-7DRPG.crai
GTEX-NL3H-0009-SM-5JK37	G66919_GTEX-NL3H-0009	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NL3H-0009/GTEX-NL3H-0009.cram	496ec098e92a6874a3b253b172c1c6e7	68125069455	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NL3H-0009/GTEX-NL3H-0009.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3H-0009-SM-5JK37.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL3H-0009-SM-5JK37.crai
GTEX-NL4W-0009-SM-5JK3O	G66919_GTEX-NL4W-0009	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NL4W-0009/GTEX-NL4W-0009.cram	62cf20f0f28d6116d20e0739b767f26c	76269249667	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NL4W-0009/GTEX-NL4W-0009.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL4W-0009-SM-5JK3O.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NL4W-0009-SM-5JK3O.crai
GTEX-NPJ7-0009-SM-5JK4M	G66919_GTEX-NPJ7-0009	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NPJ7-0009/GTEX-NPJ7-0009.cram	7feeb17ae167fb47e4d2dcf61b56dcac	76245543180	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NPJ7-0009/GTEX-NPJ7-0009.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ7-0009-SM-5JK4M.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ7-0009-SM-5JK4M.crai
GTEX-NPJ8-0004-SM-5JK3D	G66919_GTEX-NPJ8-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NPJ8-0004/GTEX-NPJ8-0004.cram	f848defc939c73dc4e5c496b440b21f0	82599866240	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-NPJ8-0004/GTEX-NPJ8-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ8-0004-SM-5JK3D.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-NPJ8-0004-SM-5JK3D.crai
GTEX-O5YT-0010-SM-5JK31	G66919_GTEX-O5YT-0010	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-O5YT-0010/GTEX-O5YT-0010.cram	f7233671ab7d72c77b9944eaa07236ee	72482503003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-O5YT-0010/GTEX-O5YT-0010.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YT-0010-SM-5JK31.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YT-0010-SM-5JK31.crai
GTEX-O5YV-0004-SM-5JK2N	G66919_GTEX-O5YV-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-O5YV-0004/GTEX-O5YV-0004.cram	4bfbb5fd59f2a1c48b6a81a55b16beb0	83474020305	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-O5YV-0004/GTEX-O5YV-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YV-0004-SM-5JK2N.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YV-0004-SM-5JK2N.crai
GTEX-O5YW-0003-SM-5JK2Y	G66919_GTEX-O5YW-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-O5YW-0003/GTEX-O5YW-0003.cram	3542a35d64ebf3afd17ef973058b7690	65712000385	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-O5YW-0003/GTEX-O5YW-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YW-0003-SM-5JK2Y.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-O5YW-0003-SM-5JK2Y.crai
GTEX-OHPK-0003-SM-5JK4Z	G66919_GTEX-OHPK-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-OHPK-0003/GTEX-OHPK-0003.cram	2ccb13210b96cf7d8c30c9ffbf15d03b	58986613163	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-OHPK-0003/GTEX-OHPK-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPK-0003-SM-5JK4Z.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPK-0003-SM-5JK4Z.crai
GTEX-OHPM-0003-SM-5JK4I	G66919_GTEX-OHPM-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-OHPM-0003/GTEX-OHPM-0003.cram	36c91a8d48516256e0ad134ee288d72b	68405550688	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-OHPM-0003/GTEX-OHPM-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPM-0003-SM-5JK4I.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-OHPM-0003-SM-5JK4I.crai
